0.000000 0.000000 10.000000 10.000000 10.000000 10.000000 10.000000 
0.166667 16.666668 15.466668 14.734668 14.073861 13.476871 12.937125 
0.333333 0.000000 0.600000 1.113600 1.564646 1.960816 2.308876 
0.500000 0.000000 0.000000 0.021600 0.060134 0.113093 0.178309 
0.666667 0.000000 0.000000 0.000000 0.026698 0.076914 0.147778 
0.833333 0.000000 0.000000 0.720000 1.388160 2.009174 2.587282 
1.000000 0.000000 20.000000 20.000000 20.000000 20.000000 20.000000 
